6117
2633.3333	31833.3333
2633.3333	32666.6667
2633.3333	32933.3333
2633.3333	33033.3333
2633.3333	33516.6667
2633.3333	33666.6667
2633.3333	33933.3333
2633.3333	33983.3333
2635	31041.3889
2638.6111	30467.7778
2639.4444	30649.7222
2645.8333	31321.3889
2650	31783.3333
2650	31800
2650	31916.6667
2650	32133.3333
2650	32150
2650	32833.3333
2650	33033.3333
2650	33550
2654.4444	30624.4444
2658.8889	31343.0556
2661.1111	30594.4444
2661.1111	31037.2222
2663.8889	31324.4444
2666.1111	30469.4444
2666.6667	31364.7222
2666.6667	32650
2666.6667	33016.6667
2666.6667	33116.6667
2667.2222	31356.3889
2675.8333	30700.5556
2683.3333	31200
2683.3333	31750
2683.3333	32483.3333
2683.3333	33000
2683.3333	33650
2683.3333	33916.6667
2683.3333	33983.3333
2685	31020.5556
2696.9444	30888.8889
2696.9444	31296.3889
2700	30983.3333
2700	31050
2700	31333.3333
2700	32983.3333
2700	33166.6667
2700	34083.3333
2700.5556	31364.7222
2702.5	30692.5
2705	31008.0556
2716.6667	31300
2716.6667	31333.3333
2716.6667	32566.6667
2716.6667	32733.3333
2716.6667	32900
2716.6667	32916.6667
2716.6667	33016.6667
2716.6667	33216.6667
2717.5	30632.5
2726.9444	30565.2778
2726.9444	31328.0556
2733.3333	30483.3333
2733.3333	31483.3333
2733.3333	31766.6667
2733.3333	32000
2733.3333	32266.6667
2733.3333	32300
2733.3333	32866.6667
2733.3333	33233.3333
2733.3333	33950
2733.3333	36266.6667
2733.3333	36683.3333
2733.6111	31003.0556
2745.8333	31010.2778
2750	30683.3333
2750	31033.3333
2750	31466.6667
2750	31500
2750	31516.6667
2750	31766.6667
2750	31966.6667
2750	33300
2750	33916.6667
2750	34233.3333
2766.6667	31483.3333
2766.6667	31500
2766.6667	31516.6667
2766.6667	32016.6667
2766.6667	33533.3333
2766.6667	34000
2783.0556	31316.6667
2783.3333	30550
2783.3333	31000
2783.3333	31250
2783.3333	31683.3333
2783.3333	31766.6667
2783.3333	32150
2783.3333	33900
2783.3333	34033.3333
2783.3333	34166.6667
2783.3333	37033.3333
2791.9444	31467.5
2800	31050
2800	31750
2800	32483.3333
2800	33050
2800	33416.6667
2800	33450
2800	33516.6667
2800	33933.3333
2800	33983.3333
2801.9444	30493.3333
2808.6111	30531.6667
2816.6667	32366.6667
2816.6667	33400
2816.6667	33500
2816.6667	33583.3333
2824.1667	30450
2825.2778	31254.7222
2825.8333	31423.3333
2827.5	30982.7778
2830.5556	31052.2222
2833.3333	31766.6667
2833.3333	31950
2833.3333	32816.6667
2833.3333	32933.3333
2833.3333	33083.3333
2833.3333	33133.3333
2833.3333	33233.3333
2833.3333	33416.6667
2833.3333	33933.3333
2833.3333	34000
2835	30531.1111
2850	31283.3333
2850	32133.3333
2850	32433.3333
2850	32983.3333
2850	33083.3333
2850	33600
2866.6667	30466.6667
2866.6667	31933.3333
2866.6667	32166.6667
2866.6667	33700
2866.6667	33883.3333
2866.6667	37133.3333
2874.1667	30525.2778
2880.5556	30548.3333
2883.3333	31250
2883.3333	31283.3333
2883.3333	32200
2883.3333	33516.6667
2883.3333	33866.6667
2883.3333	33966.6667
2883.3333	34016.6667
2894.7222	30453.6111
2898.6111	30666.9444
2900	31716.6667
2900	32350
2900	32500
2900	32600
2900	32783.3333
2900	33500
2900	33800
2900	33933.3333
2903.8889	31200.2778
2914.7222	31205
2916.6667	32200
2916.6667	32250
2916.6667	32850
2916.6667	33033.3333
2916.6667	33850
2916.6667	33966.6667
2916.6667	37433.3333
2933.3333	30666.6667
2933.3333	30716.6667
2948.8889	30917.5
2950	32950
2950	33150
2950	33566.6667
2950	33600
2950	33650
2950	33750
2950	34216.6667
2961.3889	30805.2778
2966.6667	32283.3333
2966.6667	32300
2966.6667	33316.6667
2966.6667	33333.3333
2966.6667	33833.3333
2966.6667	33866.6667
2966.6667	34183.3333
2983.3333	31166.6667
2983.3333	31183.3333
2983.3333	32383.3333
2983.3333	33100
2983.3333	33183.3333
2983.3333	33516.6667
2983.3333	35950
2983.3333	36700
2983.3333	36966.6667
2990	30861.9444
3000	31250
3000	32650
3000	32800
3000	32816.6667
3000	32866.6667
3000	32883.3333
3000	33000
3000	33083.3333
3000	33933.3333
3000	34083.3333
3000	35083.3333
3000	35666.6667
3011.9444	30894.7222
3016.6667	32100
3016.6667	32116.6667
3016.6667	32566.6667
3016.6667	32750
3016.6667	32766.6667
3016.6667	34150
3016.6667	36750
3016.6667	37566.6667
3033.3333	31133.3333
3033.3333	31300
3033.3333	31333.3333
3033.3333	31700
3033.3333	31766.6667
3033.3333	32166.6667
3033.3333	32816.6667
3033.3333	32883.3333
3033.3333	32983.3333
3033.3333	33050
3033.3333	33250
3033.3333	33716.6667
3033.3333	35050
3033.3333	37583.3333
3041.3889	31166.1111
3050	31200
3050	31316.6667
3050	31883.3333
3050	31950
3050	32600
3050	32783.3333
3050	32800
3050	32866.6667
3050	32883.3333
3050	33950
3050	37000
3057.5	31221.6667
3066.6667	31100
3066.6667	31150
3066.6667	31166.6667
3066.6667	32316.6667
3066.6667	32583.3333
3066.6667	32766.6667
3066.6667	32916.6667
3066.6667	32950
3066.6667	33116.6667
3083.3333	31683.3333
3083.3333	32883.3333
3083.3333	32933.3333
3083.3333	33350
3083.3333	34150
3083.3333	35666.6667
3083.3333	37600
3100	31100
3100	32066.6667
3100	32233.3333
3100	32683.3333
3100	32750
3100	32800
3100	32950
3100	33266.6667
3100	33883.3333
3100	34100
3116.6667	32516.6667
3116.6667	32683.3333
3116.6667	33433.3333
3117.2222	31385.2778
3121.3889	31076.9444
3133.3333	30850
3133.3333	31100
3133.3333	31116.6667
3133.3333	31366.6667
3133.3333	32500
3133.3333	32550
3133.3333	32850
3133.3333	33516.6667
3133.3333	33533.3333
3133.3333	33650
3150	31400
3150	33950
3150	36850
3163.0556	31396.3889
3166.6667	32266.6667
3166.6667	32583.3333
3166.6667	33000
3166.6667	33250
3166.6667	33733.3333
3166.6667	33766.6667
3183.3333	32316.6667
3183.3333	32783.3333
3183.3333	32850
3183.3333	33166.6667
3183.3333	33783.3333
3183.3333	35166.6667
3183.3333	37066.6667
3183.3333	37100
3183.3333	37250
3200	31350
3200	31450
3200	31616.6667
3200	32650
3200	32733.3333
3200	32816.6667
3200	32850
3200	33700
3200	34100
3200	37150
3200	37233.3333
3200	37600
3216.6667	33583.3333
3216.6667	33900
3233.3333	32833.3333
3233.3333	33016.6667
3233.3333	33150
3233.3333	33516.6667
3233.3333	33600
3233.3333	37183.3333
3250	32866.6667
3250	33616.6667
3250	35516.6667
3250	35800
3250	36966.6667
3250	37116.6667
3250	37233.3333
3250	37316.6667
3250	37483.3333
3250	37516.6667
3250	37533.3333
3266.6667	31533.3333
3266.6667	32366.6667
3266.6667	32600
3266.6667	33333.3333
3266.6667	33750
3266.6667	33766.6667
3266.6667	33850
3266.6667	37216.6667
3266.6667	37400
3266.6667	37500
3283.3333	31000
3283.3333	32833.3333
3283.3333	32850
3283.3333	33666.6667
3283.3333	34683.3333
3283.3333	36983.3333
3283.3333	37150
3283.3333	37350
3283.3333	37383.3333
3283.3333	37516.6667
3283.3333	37533.3333
3283.3333	37566.6667
3283.3333	37583.3333
3295.8333	31299.7222
3297.7778	30955.2778
3300	32883.3333
3300	34316.6667
3300	36450
3300	37200
3300	37400
3300	37416.6667
3300	37450
3300	37466.6667
3300	37483.3333
3316.6667	32866.6667
3316.6667	33100
3316.6667	33516.6667
3316.6667	36566.6667
3316.6667	36633.3333
3316.6667	36650
3316.6667	37250
3316.6667	37400
3316.6667	37433.3333
3326.3889	30764.1667
3333.3333	32583.3333
3333.3333	32600
3333.3333	32866.6667
3333.3333	33516.6667
3333.3333	33783.3333
3333.3333	35033.3333
3333.3333	35666.6667
3333.3333	36650
3333.3333	36683.3333
3333.3333	36800
3333.3333	37150
3333.3333	37266.6667
3333.3333	37366.6667
3333.3333	37450
3333.3333	37516.6667
3350	31133.3333
3350	31550
3350	32600
3350	33000
3350	33533.3333
3350	33583.3333
3350	33633.3333
3350	33900
3350	34000
3350	35550
3350	35850
3350	36683.3333
3350	36700
3350	36766.6667
3350	37333.3333
3366.6667	32166.6667
3366.6667	32266.6667
3366.6667	33383.3333
3366.6667	33533.3333
3366.6667	33650
3366.6667	33950
3366.6667	36666.6667
3366.6667	36683.3333
3366.6667	36700
3366.6667	36850
3366.6667	36900
3383.3333	30866.6667
3383.3333	32366.6667
3383.3333	32400
3383.3333	32600
3383.3333	32750
3383.3333	33616.6667
3383.3333	34466.6667
3383.3333	37550
3400	32900
3400	33300
3400	34066.6667
3400	34100
3400	34516.6667
3400	37533.3333
3416.6667	32416.6667
3416.6667	33516.6667
3416.6667	35433.3333
3433.3333	31833.3333
3433.3333	32883.3333
3433.3333	37400
3450	33666.6667
3450	33833.3333
3450	33950
3450	34100
3462.2222	30826.6667
3466.6667	33133.3333
3466.6667	33916.6667
3483.3333	30600
3483.3333	31966.6667
3483.3333	32850
3483.3333	33200
3483.3333	36800
3483.3333	36866.6667
3500	32850
3500	33066.6667
3500	35616.6667
3500	37433.3333
3506.9444	30554.7222
3509.1667	31197.5
3516.6667	32050
3516.6667	32850
3516.6667	33516.6667
3516.6667	36766.6667
3516.6667	36883.3333
3533.3333	33133.3333
3550	32816.6667
3550	33266.6667
3550	33283.3333
3550	33300
3550	33400
3550	33600
3550	34100
3550	36100
3550	37333.3333
3566.6667	32933.3333
3566.6667	33616.6667
3566.6667	33950
3566.6667	36950
3566.6667	37366.6667
3566.6667	37716.6667
3583.3333	37333.3333
3588.6111	30709.4444
3600	30483.3333
3600	33366.6667
3600	33466.6667
3600	33533.3333
3600	33733.3333
3600	33750
3600	33983.3333
3600	35600
3600	35933.3333
3600	37700
3616.6667	30583.3333
3616.6667	32850
3616.6667	33833.3333
3616.6667	33866.6667
3616.6667	33933.3333
3633.3333	30633.3333
3633.3333	30666.6667
3633.3333	30783.3333
3633.3333	32133.3333
3633.3333	32183.3333
3633.3333	32616.6667
3633.3333	33500
3633.3333	33950
3633.3333	34066.6667
3633.3333	37666.6667
3633.3333	37750
3640.2778	30490.5556
3650	32450
3650	32550
3650	33666.6667
3650	33950
3650	33966.6667
3650	35600
3650	36900
3650	37433.3333
3650	37650
3650	37750
3666.6667	32566.6667
3666.6667	33066.6667
3666.6667	33216.6667
3666.6667	33433.3333
3666.6667	33933.3333
3666.6667	33966.6667
3683.0556	30819.7222
3683.3333	30600
3683.3333	33216.6667
3683.3333	33566.6667
3683.3333	33650
3683.3333	33666.6667
3683.3333	33900
3683.3333	33916.6667
3683.3333	35950
3683.3333	37700
3683.3333	37716.6667
3683.3333	37766.6667
3700	33250
3700	33400
3700	33616.6667
3700	33750
3700	33900
3700	33933.3333
3700	37666.6667
3716.6667	33116.6667
3716.6667	33483.3333
3716.6667	37433.3333
3716.6667	37800
3733.3333	30800
3733.3333	31033.3333
3733.3333	33033.3333
3733.3333	33183.3333
3733.3333	33316.6667
3733.3333	33483.3333
3733.3333	33833.3333
3733.3333	33933.3333
3733.3333	37750
3750	33133.3333
3750	33683.3333
3750	33850
3750	33883.3333
3766.6667	32966.6667
3766.6667	33066.6667
3766.6667	33133.3333
3766.6667	33183.3333
3766.6667	33683.3333
3766.6667	35550
3766.6667	35833.3333
3766.6667	36416.6667
3766.6667	37650
3766.6667	37716.6667
3776.6667	31215.5556
3783.3333	30416.6667
3783.3333	30983.3333
3783.3333	32483.3333
3783.3333	33066.6667
3783.3333	33283.3333
3783.3333	37616.6667
3783.3333	37733.3333
3787.5	30660.5556
3799.1667	30856.3889
3800	31183.3333
3800	33000
3800	33350
3800	33533.3333
3800	34733.3333
3807.5	30700.8333
3816.6667	32983.3333
3816.6667	33083.3333
3816.6667	33333.3333
3833.3333	31133.3333
3833.3333	32600
3833.3333	33283.3333
3833.3333	33700
3833.3333	35700
3850	33100
3850	33233.3333
3850	34200
3850	35150
3850	35533.3333
3866.6667	32116.6667
3866.6667	32550
3866.6667	32850
3866.6667	33116.6667
3866.6667	33200
3866.6667	33316.6667
3866.6667	33966.6667
3866.6667	34716.6667
3866.6667	35533.3333
3866.6667	35700
3866.6667	36433.3333
3866.6667	36600
3883.3333	32266.6667
3883.3333	32700
3883.3333	33033.3333
3883.3333	33050
3883.3333	33200
3883.3333	35800
3885.8333	30620.2778
3900	32450
3900	32750
3900	32933.3333
3900	33633.3333
3916.6667	32383.3333
3916.6667	32500
3916.6667	32583.3333
3916.6667	32750
3916.6667	32766.6667
3916.6667	33050
3916.6667	33716.6667
3916.6667	33800
3916.6667	35483.3333
3916.6667	35583.3333
3916.6667	37483.3333
3933.3333	32583.3333
3933.3333	33633.3333
3933.3333	33983.3333
3933.3333	35800
3933.3333	37700
3944.7222	31171.6667
3950	32616.6667
3950	32883.3333
3950	34283.3333
3950	35600
3966.6667	33083.3333
3966.6667	33133.3333
3966.6667	37733.3333
3983.3333	31133.3333
3983.3333	34066.6667
3994.7222	30806.1111
4000	33700
4000	34433.3333
4000	34450
4000	35350
4000	35566.6667
4000	35766.6667
4016.6667	31983.3333
4016.6667	34350
4016.6667	35766.6667
4024.1667	30290
4033.3333	32100
4033.3333	32516.6667
4033.3333	32583.3333
4033.3333	33016.6667
4033.3333	33116.6667
4033.3333	33350
4033.3333	37800
4038.6111	30267.2222
4041.9444	30278.6111
4050	33000
4050	33066.6667
4050	34583.3333
4050	34700
4050.5556	30345.2778
4066.6667	32200
4066.6667	33100
4066.6667	34783.3333
4066.6667	35383.3333
4066.6667	37533.3333
4066.6667	37733.3333
4073.8889	31171.6667
4083.3333	31166.6667
4083.3333	34633.3333
4083.3333	34700
4083.3333	34716.6667
4083.3333	35550
4083.3333	37150
4083.3333	38033.3333
4097.2222	30347.5
4100	34466.6667
4108.0556	30466.6667
4114.7222	30276.6667
4116.6667	34333.3333
4116.6667	34633.3333
4116.6667	35633.3333
4133.3333	33366.6667
4133.3333	34550
4133.3333	37950
4147.7778	30799.4444
4150	33183.3333
4150	34750
4150	35083.3333
4150	35416.6667
4150	37816.6667
4150	37850
4155.8333	30489.4444
4166.6667	32266.6667
4166.6667	33016.6667
4166.6667	33350
4166.6667	33450
4166.6667	33466.6667
4166.6667	35383.3333
4166.6667	35850
4170.8333	30774.7222
4172.5	31173.0556
4179.1667	30093.6111
4182.2222	30266.3889
4183.3333	33050
4183.3333	34083.3333
4183.3333	34700
4183.3333	34750
4183.3333	38000
4189.7222	30105.2778
